keyword,title,creator,abstract,date,subject,publisher,id
bourgogne,Projections de population à l'horizon 2050 : faible croissance et vieillissement accentué,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Brion, David ; Ulrich, Amandine ; Rossignol, Philippe",2017,Population; Prévision démographique; Vieillissement de la population,Insee Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p070n2f8
bourgogne,L'emploi marque le pas mais reste à un niveau élevé / Insee (Bourgogne-Franche-Comté),Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,Appartient à l’ensemble documentaire : BnSP000,2024,Création d'emplois; Recrutement; Marché du travail,Insee (Paris),https://gallica.bnf.fr/ark:/12148/bc6p08t5vxc
bourgogne,"Dynamique des métiers : expansion, mobilité, départs à la retraite et attractivité",Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne). Auteur du texte,"Comprend : Autres auteurs : Ricci, Christine ; Migieu, Xavier",2006,Professions,Insee Bourgogne (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06zhdmj
bourgogne,L'emploi se stabilise à un niveau élevé au 4ᵉ trimestre 2022 / Insee (Bourgogne-Franche-Comté),Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,Appartient à l’ensemble documentaire : BnSP000,2023,Études régionales; Marché du travail; Emploi,Insee (Paris),https://gallica.bnf.fr/ark:/12148/bc6p08bh8p2
bourgogne,Production fourragère au 20 octobre 2019. Une nouvelle campagne marquée par une pousse de l'herbe déficitaire,Bourgogne Franche-Comté. Service régional de l'information statistique et économique. Auteur du texte,"Comprend : Autres auteurs : Barralis, Laurent",2019,Climat; Prairies; Foin,SRISE Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06z015h
bourgogne,Les femmes en Bourgogne,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne). Auteur du texte,Appartient à l’ensemble documentaire : BnSP000,2003,Femmes -- Conditions sociales; Divorce; Femmes,Insee Bourgogne (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xmws6
bourgogne,Saison 2006 dans les campings : une fréquentation en net repli,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne). Auteur du texte,"Comprend : Autres auteurs : Noblot, Martine",2007,Camping; Tourisme; Fréquentation touristique,Insee Bourgogne (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xrzrk
bourgogne,"Bilan 2008 de l'hôtellerie de tourisme en Bourgogne : net recul au second semestre, surtout de la clientèle étrangère",Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne). Auteur du texte,"Comprend : Autres auteurs : Violet, Michel ; Ricci, Hervé",2009,Hôtels; Clientèle,Insee Bourgogne (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xs2p3
bourgogne,Les disparités territoriales de revenus se creusent en Bourgogne et en Franche-Comté,Institut national de la statistique et des études économiques (France). Direction régionale (Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Pariente, Julie ; Mirault, Audrey ; Charton, Christine",2015,Revenu; Aire urbaine,Insee Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xj2vw
bourgogne,"Dépenses touristiques : 6,3 % du PIB régional",Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Chassard, Mélanie",2018,Consommation; Tourisme; Fréquentation touristique,Insee Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p070n2pp
bourgogne,Valeur vénale des terres 2014 en Bourgogne : le marché du foncier agricole et forestier est en repli,Bourgogne. Service régional de l'information statistique et économique. Auteur du texte,"Comprend : Autres auteurs : Barralis, Laurent",2015,Vigne; Propriété foncière -- Vente; Zones de cultures; Valeur vénale des terres agricoles,SRISE Bourgogne (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xpnn6
bourgogne,Bonne saison 2009 dans les campings bourguignons,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne). Auteur du texte,"Comprend : Autres auteurs : Ricci, Hervé ; Violet, Michel",2010,Camping; Logement,Insee Bourgogne (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xs2k2
bourgogne,Conjoncture hôtellerie. Février - mars 2014 : léger recul de l'activité dans l'hôtellerie bourguignonne,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne). Auteur du texte,"Comprend : Autres auteurs : Ricci, Hervé ; Violet, Michel",2014,Hôtels; Hébergement touristique; Tourisme; Fréquentation touristique; Nuitée,Insee Bourgogne (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xp9b0
bourgogne,L'année 2007 en Bourgogne : de bons résultats,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne). Auteur du texte,"Comprend : Autres auteurs : Noël, Brigitte ; Adrover, Stéphane ; Jacotot, Matthieu ; Piot, Karine ; Vigneau, Stéphane ; Lecrenais, Christine ; Roumier, Claude ; Krattinger, Joël ; Revillier, Isabelle ; Bouvet, Sandra ; Katzer, Nicole ; Beaumanoir, Isabelle ; Lix, Pascale ; Bouriez, Mélanie ; Pawelec, Daphné ; Brion, David ; Leseur, Benoît ; Détroit, Annick",2008,Emploi; Conditions économiques,Insee Bourgogne (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xmx3m
bourgogne,L'activité atone pèse sur l'emploi en Bourgogne au 2e trimestre 2014,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne). Auteur du texte,"Comprend : Autres auteurs : Ribault, Alain",2014,Indicateurs économiques; Études régionales; Analyse régionalisée,Insee Bourgogne (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06wg8vz
bourgogne,Bilan 2009 de l'hôtellerie de tourisme en Bourgogne : net recul de la fréquentation hôtelière,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne). Auteur du texte,"Comprend : Autres auteurs : Ricci, Hervé ; Violet, Michel",2010,Hôtels; Clientèle; Tourisme; Fréquentation touristique,Insee Bourgogne (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xs0r5
bourgogne,Des conditions de récolte très difficiles dans un contexte très humide,Bourgogne Franche-Comté. Service régional de l'information statistique et économique. Auteur du texte,"Comprend : Autres auteurs : Malet, Laurence",2016,Précipitations (météorologie); Produits agricoles; Foin,SRISE Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xzzwm
bourgogne,La filière caprine,Bourgogne Franche-Comté. Service régional de l'information statistique et économique. Auteur du texte,Appartient à l’ensemble documentaire : BnSP000,2016,Animaux domestiques; Filières industrielles; Caprinés,SRISE Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xzzv8
bourgogne,Le redressement se confirme,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Ulrich, Amandine ; Volmers, Guillaume",2017,Indicateurs économiques; Études régionales; Analyse régionalisée,Insee Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p0713mr5
bourgogne,Valeur vénale des terres 2021 en Bourgogne-Franche-Comté : le marché foncier en 2021 est stimulé par la reprise économique,Bourgogne Franche-Comté. Service régional de l'information statistique et économique. Auteur du texte,"Comprend : Autres auteurs : Barralis, Laurent",2022,Développement économique; Immobilier,Srise Bourgogne-Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p07dppf1
bourgogne,La population resterait stable en Bourgogne-Franche-Comté à l'horizon 2050,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Bertrand, Madeline",2018,Prévision démographique,Insee Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06z9grw
bourgogne,Les prairies en Bourgogne : une surface importante et localisée,Bourgogne. Service régional de l'information statistique et économique. Auteur du texte,"Comprend : Autres auteurs : Degueurce, Dominique",2014,Élevage; Pâturages; Utilisation du sol,SRISE Bourgogne (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xpjch
bourgogne,Les 26 grandes communes de Bourgogne-Franche-Comté rassemblent plus du quart de la population régionale,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Revillier, Isabelle",2017,Recensement; Communes,Insee Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06z9fnj
bourgogne,"La filière céréales : blé, orges, maïs : des cultures importantes en région / SSM Agriculture (Bourgogne Franche-Comté)",Bourgogne Franche-Comté. Service régional de l'information statistique et économique. Auteur du texte,"Comprend : Autres auteurs : Barralis, Laurent",2023,Céréales; Production; Exploitations agricoles,Srise Bourgogne-Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p08cpbtp
bourgogne,La part des services dans la consommation d'heures d'activité partielle en Bourgogne-Franche-Comté atteint désormais 15%,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Briot, Luc",2016,Travail à temps partiel,Insee Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06z9fkv
bourgogne,Bilan 2002 de l'hôtellerie homologuée de tourisme en Bourgogne : l'activité hôtelière reste stable,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne). Auteur du texte,"Comprend : Autres auteurs : Noblot, Martine",2003,Hôtels; Tourisme; Fréquentation touristique,Insee Bourgogne (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xs2rs
bourgogne,L'emploi continue sa progression au 1<exposant>er</exposant> trimestre 2023 / Insee (Bourgogne-Franche-Comté),Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,Appartient à l’ensemble documentaire : BnSP000,2023,Emploi; Marché du travail; Études régionales,Insee (Paris),https://gallica.bnf.fr/ark:/12148/bc6p08fhhxc
bourgogne,L'augmentation de la récolte de bois se poursuit en 2014,Bourgogne Franche-Comté. Service régional de l'information statistique et économique. Auteur du texte,"Comprend : Autres auteurs : Viatte, Nadine ; Mercier, Catherine ; Noirot, Jean-Denis ; Aury, Nicolas",2016,Exploitation forestière; Bois; Récolte,SRISE Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xzxhh
bourgogne,Fréquentation hôtelière étrangère en forte hausse en Bourgogne-Franche-Comté au 4e trimestre 2017,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Ovieve, Florent",2018,Hôtels; Tourisme; Fréquentation touristique,Insee Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06z9gk5
bourgogne,"L'agriculture de la Côte d'Or. L'agriculture côte-d'orienne, hier et aujourd'hui",Bourgogne Franche-Comté. Service régional de l'information statistique et économique. Auteur du texte,"Comprend : Autres auteurs : Rodriguez, Nellie ; Viatte, Nadine",2020,Élevage; Culture; Agriculture,SRISE Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p071rnbk
bourgogne,Trente ans d'évolution démographique en Bourgogne : une faible croissance avec des inflexions récentes,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne). Auteur du texte,Appartient à l’ensemble documentaire : BnSP000,2014,Population; Population -- Densité; Émigration et immigration; Solde migratoire; Solde naturel,Insee Bourgogne (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xjj9q
bourgogne,"Fonction publique en Bourgogne, à la recherche de filières transversales favorisant la mobilité",Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne). Auteur du texte,"Comprend : Autres auteurs : Bordet-Gaudin, Régine ; Bouriez, Mélanie",2015,Mobilité professionnelle; Emploi; Fonction publique,Insee Bourgogne (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xm7fv
bourgogne,Atlas des populations immigrées en Bourgogne,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne). Auteur du texte,Appartient à l’ensemble documentaire : BnSP000,2004,Emploi; Immigrés; Nationalité,Insee Bourgogne (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xmwqh
bourgogne,Valeur vénale des terres 2019 en Bourgogne-Franche-Comté. Le marché foncier en 2019 est très dynamique en Bourgogne-Franche-Comté,Bourgogne Franche-Comté. Service régional de l'information statistique et économique. Auteur du texte,"Comprend : Autres auteurs : Barralis, Laurent",2020,Vigne; Marché agricole; Valeur vénale des terres agricoles,SRISE Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p071rmsr
bourgogne,Bilan 2011 de l'hôtellerie de tourisme en Bourgogne : la fréquentation hôtelière reste dynamique,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne). Auteur du texte,"Comprend : Autres auteurs : Ricci, Hervé ; Violet, Michel",2012,Hôtels; Hébergement touristique; Tourisme; Nuitée,Insee Bourgogne (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xs1jd
bourgogne,"La Bourgogne-Franche-Comté dans l'Union européenne : une richesse créée par emploi peu élevée, un effort de recherche soutenu",Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Bordet-Gaudin, Régine ; Volmers, Guillaume",2019,Études régionales; Analyse régionalisée,Insee Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p070n53r
